Experiment,Subject,trueUseWeightGrp_icpt,trueWeightVar_icpt,trueUseWeightGrp_lowmem,trueWeightVar_lowmem,trueUseWeightGrp_highmem,trueWeightVar_highmem,trueRandomResponseGrp,trueRandomScale,trueUseWeightSubj_icpt,trueUseWeightSubj_lowmem,trueUseWeightSubj_highmem,trueRandomResponseSubj,TrialOrder,ItemID,CleanTrialName,TrialType,CogLoad,NormCorrectBeamResponse,WeightSide,ModLeft,ModBal,ModRight,NormBeamResponse
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,116,67,Testing_CD_25,CD,2,L,R,0.55,0.21,0.24,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,117,38,Testing_CB_42,CB,2,B,L,0.44,0.23,0.33,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,118,116,Testing_CW_26,CW,0,L,L,0.47,0.32,0.21,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,119,96,Testing_CD_9,CD,0,L,R,0.57,0.24,0.19,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,120,20,Testing_CB_26,CB,0,B,L,0.35,0.22,0.43,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,121,127,Testing_CW_36,CW,1,L,L,0.48,0.23,0.29,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,122,72,Testing_CD_3,CD,1,L,R,0.8,0.15,0.05,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,123,37,Testing_CB_41,CB,1,B,L,0.35,0.27,0.38,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,124,106,Testing_CW_17,CW,2,L,L,0.59,0.26,0.15,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,125,79,Testing_CD_36,CD,2,L,R,0.45,0.24,0.31,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,126,28,Testing_CB_33,CB,2,B,L,0.29,0.23,0.48,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,127,132,Testing_CW_40,CW,0,L,L,0.72,0.21,0.07,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,128,83,Testing_CD_4,CD,0,L,R,0.48,0.21,0.31,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,129,4,Testing_CB_11,CB,0,B,L,0.48,0.25,0.27,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,130,121,Testing_CW_30,CW,1,L,L,0.68,0.23,0.09,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,131,88,Testing_CD_44,CD,1,L,R,0.38,0.22,0.4,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,132,10,Testing_CB_17,CB,1,B,L,0.39,0.26,0.35,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,133,98,Testing_CW_1,CW,2,L,L,0.46,0.27,0.27,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,134,68,Testing_CD_26,CD,2,L,R,0.56,0.22,0.22,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,135,2,Testing_CB_1,CB,2,B,L,0.44,0.25,0.31,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,136,119,Testing_CW_29,CW,0,L,L,0.77,0.18,0.05,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,137,73,Testing_CD_30,CD,0,L,R,0.45,0.3,0.25,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,138,5,Testing_CB_12,CB,0,B,L,0.37,0.28,0.35,B
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,139,103,Testing_CW_14,CW,1,L,L,0.67,0.23,0.1,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,140,92,Testing_CD_5,CD,1,L,R,0.73,0.17,0.1,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,141,43,Testing_CB_47,CB,1,B,L,0.35,0.24,0.41,R
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,142,102,Testing_CW_13,CW,2,L,L,0.8200000000000011,0.14,0.04,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,143,74,Testing_CD_31,CD,2,L,R,0.44,0.32,0.24,L
none,20,1.1,3.5,0,1.75,0,2.6,0.16,3.1,-2.879474388685714,-1.8388186477270958,-3.5153620288476324,0.2563874893969974,144,29,Testing_CB_34,CB,2,B,L,0.33,0.32,0.35,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,1,128,Testing_CW_37,CW,0,L,L,0.43,0.29,0.28,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,2,84,Testing_CD_40,CD,0,L,R,0.48,0.25,0.27,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,3,34,Testing_CB_39,CB,0,B,L,0.44,0.31,0.25,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,4,142,Testing_CW_7,CW,1,L,L,0.46,0.28,0.26,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,5,92,Testing_CD_5,CD,1,L,R,0.73,0.17,0.1,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,6,25,Testing_CB_30,CB,1,B,L,0.36,0.28,0.36,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,7,141,Testing_CW_6,CW,2,L,L,0.8300000000000011,0.14,0.03,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,8,80,Testing_CD_37,CD,2,L,R,0.66,0.21,0.13,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,9,18,Testing_CB_24,CB,2,B,L,0.29,0.33,0.38,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,10,116,Testing_CW_26,CW,0,L,L,0.47,0.32,0.21,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,11,70,Testing_CD_28,CD,0,L,R,0.63,0.23,0.14,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,12,2,Testing_CB_1,CB,0,B,L,0.44,0.25,0.31,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,13,122,Testing_CW_31,CW,1,L,L,0.6,0.2,0.2,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,14,77,Testing_CD_34,CD,1,L,R,0.66,0.2,0.14,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,15,12,Testing_CB_19,CB,1,B,L,0.36,0.25,0.39,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,16,113,Testing_CW_23,CW,2,L,L,0.52,0.24,0.24,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,17,93,Testing_CD_6,CD,2,L,R,0.79,0.17,0.04,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,18,36,Testing_CB_40,CB,2,B,L,0.31,0.31,0.38,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,19,115,Testing_CW_25,CW,0,L,L,0.56,0.27,0.17,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,20,58,Testing_CD_17,CD,0,L,R,0.53,0.27,0.2,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,21,7,Testing_CB_14,CB,0,B,L,0.36,0.29,0.35,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,22,98,Testing_CW_1,CW,1,L,L,0.46,0.27,0.27,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,23,76,Testing_CD_33,CD,1,L,R,0.44,0.23,0.33,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,24,31,Testing_CB_36,CB,1,B,L,0.36,0.26,0.38,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,25,137,Testing_CW_45,CW,2,L,L,0.64,0.17,0.19,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,26,60,Testing_CD_19,CD,2,L,R,0.48,0.27,0.25,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,27,43,Testing_CB_47,CB,2,B,L,0.35,0.24,0.41,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,28,121,Testing_CW_30,CW,0,L,L,0.68,0.23,0.09,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,29,51,Testing_CD_10,CD,0,L,R,0.59,0.23,0.18,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,30,20,Testing_CB_26,CB,0,B,L,0.35,0.22,0.43,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,31,102,Testing_CW_13,CW,1,L,L,0.8200000000000011,0.14,0.04,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,32,59,Testing_CD_18,CD,1,L,R,0.47,0.3,0.23,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,33,16,Testing_CB_22,CB,1,B,L,0.42,0.29,0.29,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,34,101,Testing_CW_12,CW,2,L,L,0.47,0.3,0.23,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,35,56,Testing_CD_15,CD,2,L,R,0.54,0.22,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,36,38,Testing_CB_42,CB,2,B,L,0.44,0.23,0.33,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,37,132,Testing_CW_40,CW,0,L,L,0.72,0.21,0.07,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,38,89,Testing_CD_45,CD,0,L,R,0.77,0.13,0.1,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,39,44,Testing_CB_5,CB,0,B,L,0.25,0.28,0.47,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,40,110,Testing_CW_20,CW,1,L,L,0.57,0.23,0.2,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,41,57,Testing_CD_16,CD,1,L,R,0.49,0.28,0.23,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,42,39,Testing_CB_43,CB,1,B,L,0.4,0.28,0.32,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,43,117,Testing_CW_27,CW,2,L,L,0.52,0.21,0.27,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,44,50,Testing_CD_1,CD,2,L,R,0.47,0.29,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,45,40,Testing_CB_44,CB,2,B,L,0.38,0.25,0.37,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,46,136,Testing_CW_44,CW,0,L,L,0.53,0.23,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,47,79,Testing_CD_36,CD,0,L,R,0.45,0.24,0.31,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,48,26,Testing_CB_31,CB,0,B,L,0.34,0.31,0.35,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,49,119,Testing_CW_29,CW,1,L,L,0.77,0.18,0.05,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,50,78,Testing_CD_35,CD,1,L,R,0.51,0.28,0.21,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,51,21,Testing_CB_27,CB,1,B,L,0.36,0.27,0.37,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,52,143,Testing_CW_8,CW,2,L,L,0.54,0.27,0.19,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,53,61,Testing_CD_2,CD,2,L,R,0.5,0.26,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,54,24,Testing_CB_3,CB,2,B,L,0.4,0.23,0.37,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,55,140,Testing_CW_5,CW,0,L,L,0.5,0.23,0.27,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,56,52,Testing_CD_11,CD,0,L,R,0.61,0.23,0.16,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,57,28,Testing_CB_33,CB,0,B,L,0.29,0.23,0.48,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,58,111,Testing_CW_21,CW,1,L,L,0.67,0.19,0.14,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,59,94,Testing_CD_7,CD,1,L,R,0.5,0.31,0.19,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,60,5,Testing_CB_12,CB,1,B,L,0.37,0.28,0.35,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,61,138,Testing_CW_46,CW,2,L,L,0.8,0.13,0.07,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,62,67,Testing_CD_25,CD,2,L,R,0.55,0.21,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,63,37,Testing_CB_41,CB,2,B,L,0.35,0.27,0.38,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,64,127,Testing_CW_36,CW,0,L,L,0.48,0.23,0.29,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,65,90,Testing_CD_46,CD,0,L,R,0.39,0.25,0.36,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,66,13,Testing_CB_2,CB,0,B,L,0.28,0.36,0.36,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,67,125,Testing_CW_34,CW,1,L,L,0.8300000000000011,0.1,0.07,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,68,74,Testing_CD_31,CD,1,L,R,0.44,0.32,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,69,47,Testing_CB_8,CB,1,B,L,0.3,0.29,0.41,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,70,135,Testing_CW_43,CW,2,L,L,0.76,0.2,0.04,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,71,66,Testing_CD_24,CD,2,L,R,0.69,0.21,0.1,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,72,29,Testing_CB_34,CB,2,B,L,0.33,0.32,0.35,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,73,126,Testing_CW_35,CW,0,L,L,0.57,0.21,0.22,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,74,86,Testing_CD_42,CD,0,L,R,0.46,0.28,0.26,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,75,6,Testing_CB_13,CB,0,B,L,0.37,0.31,0.32,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,76,109,Testing_CW_2,CW,1,L,L,0.58,0.23,0.19,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,77,53,Testing_CD_12,CD,1,L,R,0.47,0.25,0.28,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,78,9,Testing_CB_16,CB,1,B,L,0.37,0.3,0.33,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,79,114,Testing_CW_24,CW,2,L,L,0.4,0.31,0.29,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,80,68,Testing_CD_26,CD,2,L,R,0.56,0.22,0.22,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,81,30,Testing_CB_35,CB,2,B,L,0.42,0.29,0.29,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,82,104,Testing_CW_15,CW,0,L,L,0.52,0.22,0.26,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,83,65,Testing_CD_23,CD,0,L,R,0.47,0.3,0.23,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,84,46,Testing_CB_7,CB,0,B,L,0.37,0.29,0.34,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,85,118,Testing_CW_28,CW,1,L,L,0.920000000000001,0.08,0.0,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,86,54,Testing_CD_13,CD,1,L,R,0.74,0.14,0.12,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,87,19,Testing_CB_25,CB,1,B,L,0.43,0.24,0.33,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,88,139,Testing_CW_47,CW,2,L,L,0.63,0.22,0.15,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,89,96,Testing_CD_9,CD,2,L,R,0.57,0.24,0.19,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,90,14,Testing_CB_20,CB,2,B,L,0.37,0.23,0.4,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,91,144,Testing_CW_9,CW,0,L,L,0.69,0.21,0.1,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,92,87,Testing_CD_43,CD,0,L,R,0.5,0.19,0.31,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,93,17,Testing_CB_23,CB,0,B,L,0.41,0.28,0.31,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,94,107,Testing_CW_18,CW,1,L,L,0.910000000000001,0.06,0.03,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,95,85,Testing_CD_41,CD,1,L,R,0.67,0.2,0.13,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,96,3,Testing_CB_10,CB,1,B,L,0.37,0.3,0.33,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,97,106,Testing_CW_17,CW,2,L,L,0.59,0.26,0.15,L
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,98,91,Testing_CD_47,CD,2,L,R,0.55,0.29,0.16,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,99,15,Testing_CB_21,CB,2,B,L,0.31,0.27,0.42,B
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,100,133,Testing_CW_41,CW,0,L,L,0.54,0.22,0.24,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,101,88,Testing_CD_44,CD,0,L,R,0.38,0.22,0.4,R
none,21,1.1,3.5,0,1.75,0,2.6,0.16,3.1,4.077676800324788,-1.2588068629512779,1.1324688196519246,0.5137299115913572,102,4,Testing_CB_11,CB,0,B,L,0.48,0.25,0.27,L
